ID,TARGET
36263,0.021453727
36267,0.026562778
36271,0.008120495
36273,0.0027846023
36276,0.27507982
36277,0.027915528
36278,0.01542721
36279,0.0027846023
36283,0.011708681
36285,0.1766886
36289,0.016410451
36290,0.1766886
36293,0.0074023833
36294,0.0027846023
36295,0.009838256
36296,0.008120495
36297,0.002014279
36299,0.027617225
36301,0.024162944
36303,0.0027846023
36304,0.1766886
36305,0.0027846023
36306,0.016410451
36309,0.17513303
36310,0.036288217
36314,0.028640283
36315,0.045351982
36317,0.0027846023
36321,0.0027846023
36322,0.016540024
36324,0.027617225
36325,0.008120495
36326,0.008315582
36327,0.053735502
36331,0.0027846023
36333,0.035631776
36334,0.016540024
36336,0.1766886
36338,0.023332223
36339,0.053735502
36340,0.0027846023
36341,0.026242107
36342,0.10792807
36343,0.011312554
36346,0.016540024
36348,0.039001986
36349,0.0027846023
36351,0.16438848
36354,0.0027846023
36355,0.0027846023
36358,0.01575197
36361,0.019375699
36362,0.027405515
36363,0.035631776
36365,0.016540024
36367,0.058331896
36368,0.1766886
36369,0.060360968
36370,0.037348226
36371,0.014381984
36376,0.0027846023
36379,0.10792807
36381,0.16877298
36382,0.026839143
36383,0.0318109
36384,0.1766886
36387,0.010216993
36389,0.016540024
36395,0.1766886
36396,0.18264873
36397,0.030156614
36405,0.016540024
36406,0.028640283
36408,0.17380749
36409,0.021797946
36412,0.02903944
36414,0.030877728
36415,0.027617225
36416,0.002014279
36417,0.17513303
36419,0.027617225
36420,0.037252065
36421,0.0027846023
36424,0.01563369
36426,0.17380749
36427,0.0125626465
36428,0.008120495
36429,0.0125626465
36431,0.033086564
36433,0.0125626465
36434,0.1766886
36438,0.011342255
36439,0.003477201
36440,0.038758654
36443,0.011980708
36445,0.029705675
36449,0.008315582
36450,0.021453727
36453,0.040667318
36455,0.018445276
36456,0.011393407
36457,0.016540024
36459,0.002014279
36460,0.016540024
36461,0.0027846023
36463,0.114660785
36464,0.021552734
36466,0.038340192
36470,0.17513303
36471,0.028619856
36472,0.027617225
36479,0.016540024
36480,0.016540024
36481,0.0026013758
36482,0.016540024
36486,0.0027846023
36487,0.0035171607
36488,0.1766886
36491,0.039809775
36492,0.043210946
36494,0.18040957
36496,0.002014279
36497,0.039105814
36498,0.011980708
36501,0.023221469
36503,0.011393407
36504,0.033086564
36505,0.016448647
36507,0.1938594
36509,0.03158541
36511,0.02870999
36515,0.027405515
36517,0.016540024
36519,0.0027846023
36520,0.027341917
36521,0.015406083
36523,0.021905374
36524,0.03844096
36525,0.024637219
36528,0.037252065
36529,0.039443877
36533,0.009838256
36534,0.014381984
36535,0.028236717
36538,0.011393407
36540,0.016540024
36541,0.016540024
36542,0.035631776
36545,0.021552734
36546,0.010921905
36553,0.0069222297
36554,0.002014279
36555,0.037348226
36557,0.060360968
36559,0.021905374
36561,0.035631776
36562,0.002014279
36565,0.066002406
36566,0.002014279
36567,0.030001234
36568,0.0027846023
36570,0.01542721
36571,0.003477201
36572,0.020365609
36574,0.043051403
36575,0.1938594
36577,0.023913782
36581,0.0027846023
36582,0.002014279
36584,0.037348226
36585,0.016540024
36587,0.010554039
36588,0.016540024
36590,0.011393407
36591,0.029705675
36592,0.008315582
36594,0.030038383
36596,0.01737227
36597,0.0027846023
36598,0.0027846023
36600,0.115097225
36602,0.025647473
36604,0.016540024
36605,0.1766886
36608,0.008120495
36610,0.016992247
36611,0.021552734
36614,0.1766886
36617,0.024073323
36620,0.016540024
36623,0.03733166
36625,0.016540024
36627,0.012241033
36628,0.053735502
36632,0.115097225
36636,0.0027846023
36637,0.009838256
36638,0.0075546415
36640,0.0318109
36642,0.0036870558
36645,0.016540024
36648,0.002014279
36650,0.0028438738
36651,0.030489273
36652,0.009601591
36654,0.031675406
36657,0.0027846023
36658,0.002014279
36660,0.16877298
36663,0.073038265
36667,0.012133708
36669,0.115097225
36670,0.0027846023
36671,0.008924419
36672,0.008924419
36673,0.035085995
36675,0.039994873
36677,0.0027846023
36679,0.022882653
36681,0.00450731
36685,0.021552734
36688,0.0027846023
36689,0.008120495
36690,0.022882653
36692,0.0027846023
36694,0.01845128
36698,0.0027846023
36700,0.0028438738
36701,0.0524735
36702,0.011393407
36703,0.011393407
36705,0.039994873
36706,0.021453727
36707,0.016540024
36709,0.0125626465
36713,0.011393407
36714,0.021453727
36716,0.038923543
36717,0.035631776
36720,0.010216993
36722,0.036702167
36723,0.023820184
36726,0.04069193
36728,0.016448647
36731,0.0027846023
36732,0.1766886
36733,0.002014279
36734,0.018029038
36736,0.021902796
36737,0.12245143
36738,0.016540024
36739,0.016540024
36740,0.016540024
36744,0.016540024
36746,0.03361902
36747,0.0027846023
36749,0.1144461
36750,0.022882653
36751,0.024637219
36752,0.037252065
36753,0.022882653
36760,0.039001986
36761,0.016540024
36762,0.1766886
36764,0.043695014
36765,0.010216993
36769,0.115097225
36770,0.021453727
36773,0.085116036
36774,0.08403775
36775,0.0027846023
36777,0.16436605
36778,0.002014279
36779,0.006958205
36786,0.018820956
36787,0.016540024
36789,0.0027846023
36791,0.18040957
36792,0.057500977
36793,0.03858385
36798,0.021456646
36800,0.16877298
36801,0.0218093
36804,0.008120495
36805,0.021905374
36807,0.014381984
36808,0.010554039
36811,0.033140924
36814,0.018219925
36816,0.115097225
36819,0.011312554
36821,0.016540024
36822,0.0027846023
36823,0.033086564
36827,0.016540024
36829,0.05603597
36835,0.011312554
36837,0.17380749
36838,0.1766886
36840,0.03522848
36841,0.036288217
36848,0.010921905
36850,0.0075546415
36855,0.023759454
36858,0.016540024
36860,0.0075546415
36861,0.022882653
36865,0.17380749
36866,0.045594368
36867,0.0146792475
36869,0.0125626465
36870,0.0031298895
36872,0.039001986
36874,0.035631776
36876,0.010202532
36880,0.016540024
36881,0.18040957
36882,0.058331896
36883,0.016540024
36885,0.021905374
36886,0.037252065
36887,0.008924419
36889,0.020695198
36891,0.0125626465
36892,0.027617225
36893,0.002014279
36895,0.0027846023
36896,0.046695117
36900,0.039105814
36901,0.021552734
36903,0.008120495
36904,0.006958205
36905,0.008924419
36906,0.008120495
36907,0.16436605
36909,0.016540024
36910,0.01563369
36912,0.0027846023
36914,0.039105814
36915,0.028530603
36916,0.1938594
36917,0.01325348
36925,0.18040957
36926,0.0027846023
36927,0.036288217
36928,0.016540024
36929,0.016540024
36930,0.0200066
36936,0.021552734
36938,0.0027846023
36939,0.017695813
36940,0.18040957
36942,0.0027846023
36943,0.016540024
36944,0.016540024
36947,0.002014279
36948,0.008459791
36951,0.18040957
36954,0.05337406
36956,0.037252065
36957,0.002014279
36959,0.0028438738
36962,0.021905374
36965,0.04917626
36968,0.04432019
36970,0.034455825
36972,0.042649604
36973,0.021552734
36974,0.0027846023
36975,0.022882653
36976,0.037252065
36977,0.041553866
36981,0.04073389
36988,0.010554039
36989,0.02989335
36990,0.009838256
36995,0.021552734
36996,0.0027846023
36998,0.1766886
37001,0.016448647
37003,0.03288256
37005,0.058526434
37008,0.08126182
37009,0.18040957
37013,0.016540024
37014,0.022882653
37015,0.03719679
37016,0.00450731
37020,0.027617225
37021,0.016435746
37022,0.021552734
37024,0.002014279
37027,0.008120495
37028,0.18040957
37030,0.048656538
37031,0.04432019
37032,0.016540024
37034,0.010216993
37035,0.009838256
37038,0.03383324
37040,0.008120495
37043,0.021453727
37044,0.061396062
37045,0.016540024
37046,0.016540024
37048,0.00450731
37049,0.115097225
37050,0.016540024
37051,0.053735502
37054,0.002014279
37055,0.002014279
37056,0.04342967
37058,0.002014279
37059,0.068982095
37061,0.016540024
37062,0.016540024
37064,0.0183569
37065,0.016540024
37066,0.052282054
37067,0.026835881
37069,0.17513303
37073,0.17513303
37077,0.016540024
37078,0.0027846023
37079,0.016540024
37081,0.11226556
37082,0.0027846023
37083,0.05603597
37085,0.021905374
37086,0.011312554
37088,0.016540024
37092,0.0027846023
37094,0.0125626465
37095,0.022882653
37098,0.027617225
37099,0.002014279
37103,0.002014279
37104,0.01563369
37105,0.037348226
37106,0.011393407
37109,0.019605756
37112,0.17513303
37113,0.016540024
37115,0.016360028
37116,0.021552734
37118,0.01737227
37122,0.042507008
37124,0.008120495
37126,0.008120495
37127,0.04349096
37129,0.016540024
37133,0.1766886
37136,0.0075546415
37139,0.0027846023
37140,0.021591265
37142,0.008120495
37143,0.010921905
37144,0.038927928
37146,0.0027846023
37148,0.021552734
37151,0.0027846023
37153,0.040637977
37154,0.002014279
37158,0.010202532
37159,0.008120495
37161,0.021552734
37165,0.009838256
37168,0.00900003
37169,0.016540024
37173,0.018820956
37175,0.002014279
37177,0.003477201
37180,0.008120495
37182,0.016540024
37183,0.17513303
37185,0.0125626465
37188,0.045530375
37191,0.1766886
37192,0.028640283
37193,0.016540024
37194,0.008120495
37197,0.029705675
37198,0.012241033
37199,0.035631776
37200,0.17513303
37202,0.028640283
37204,0.029519284
37205,0.0036870558
37206,0.027617225
37207,0.008924419
37215,0.03251733
37216,0.009028988
37217,0.16877298
37218,0.017509246
37219,0.017330904
37220,0.17513303
37221,0.1766886
37222,0.1766886
37224,0.020695198
37227,0.021453727
37229,0.002014279
37230,0.021552734
37231,0.057223693
37232,0.002014279
37235,0.115097225
37236,0.16438848
37237,0.023913782
37238,0.006958205
37239,0.021552734
37240,0.1938594
37245,0.011980708
37246,0.053735502
37251,0.0027846023
37252,0.035864342
37253,0.115097225
37254,0.002014279
37255,0.021552734
37256,0.0027846023
37261,0.041170675
37265,0.016540024
37268,0.008120495
37270,0.011393407
37273,0.05770778
37276,0.03361902
37280,0.0027846023
37285,0.016540024
37286,0.016448647
37289,0.027617225
37294,0.057223693
37295,0.009028988
37296,0.29937953
37297,0.03844096
37298,0.009656581
37299,0.1766886
37303,0.00450731
37305,0.011393407
37306,0.016540024
37309,0.003477201
37310,0.037252065
37312,0.021905374
37313,0.035631776
37314,0.0144249415
37315,0.17513303
37317,0.023759454
37318,0.021905374
37323,0.1766886
37325,0.0027846023
37327,0.0228038
37328,0.0136753535
37335,0.002014279
37339,0.020736495
37344,0.0075546415
37347,0.035631776
37348,0.042578638
37349,0.016540024
37351,0.011312554
37352,0.018445276
37353,0.045351982
37354,0.006958205
37355,0.037715215
37356,0.031039452
37358,0.16438848
37359,0.04349096
37360,0.008120495
37363,0.029705675
37366,0.16877298
37368,0.021453727
37371,0.030156614
37372,0.019886527
37374,0.0027846023
37375,0.016540024
37376,0.061781492
37377,0.010307692
37378,0.028640283
37383,0.008120495
37384,0.1630225
37387,0.027915528
37391,0.03844096
37392,0.0027846023
37396,0.008120495
37398,0.0028724775
37399,0.009838256
37400,0.011342255
37401,0.027617225
37402,0.011393407
37404,0.03674762
37406,0.036288217
37407,0.068982095
37408,0.003477201
37409,0.053735502
37410,0.0027846023
37411,0.115097225
37413,0.0329678
37417,0.016540024
37423,0.002014279
37424,0.002014279
37425,0.022626374
37428,0.04961265
37432,0.115097225
37440,0.02153607
37442,0.036288217
37443,0.002014279
37445,0.042507008
37446,0.034272775
37447,0.038758654
37450,0.036288217
37451,0.0027846023
37458,0.047991175
37459,0.003477201
37460,0.028640283
37463,0.021552734
37465,0.16877298
37467,0.016540024
37469,0.002014279
37472,0.008120495
37474,0.1938594
37475,0.1766886
37476,0.002014279
37481,0.05752901
37485,0.002014279
37487,0.0946608
37489,0.053735502
37490,0.1766886
37491,0.028640283
37492,0.01542721
37495,0.04349096
37497,0.17380749
37500,0.011393407
37502,0.026696295
37503,0.0027846023
37504,0.010202532
37505,0.0027846023
37506,0.029536413
37508,0.095686406
37513,0.04349096
37514,0.037348226
37515,0.011312554
37516,0.021905374
37520,0.036606092
37532,0.03514012
37533,0.037252065
37534,0.035631776
37539,0.016540024
37540,0.008120495
37541,0.0027846023
37542,0.1766886
37543,0.18040957
37545,0.029040227
37546,0.011312554
37548,0.016540024
37550,0.003477201
37551,0.030489273
37552,0.038781248
37553,0.006958205
37555,0.006958205
37557,0.002014279
37558,0.06948622
37560,0.008315582
37563,0.0218093
37565,0.1766886
37567,0.021552734
37568,0.049080636
37572,0.027617225
37573,0.039105814
37574,0.036288217
37575,0.017303621
37577,0.002014279
37579,0.0027846023
37580,0.0027846023
37582,0.010202532
37584,0.036288217
37586,0.0027846023
37588,0.016540024
37589,0.035328727
37591,0.037252065
37593,0.03522848
37594,0.003477201
37595,0.07392478
37596,0.002014279
37600,0.031039452
37601,0.043051403
37602,0.04075709
37604,0.11800368
37605,0.0870104
37607,0.037252065
37610,0.16877298
37611,0.035631776
37614,0.017509246
37615,0.0027846023
37617,0.013307792
37618,0.0027846023
37622,0.011393407
37623,0.047349352
37624,0.016540024
37625,0.016540024
37626,0.060360968
37632,0.022882653
37633,0.016448647
37634,0.031039452
37635,0.016540024
37636,0.016540024
37637,0.016540024
37640,0.002014279
37643,0.039001986
37645,0.032801002
37647,0.033067875
37648,0.036288217
37650,0.008120495
37652,0.016540024
37655,0.017750826
37658,0.115097225
37661,0.026818264
37669,0.053735502
37670,0.039105814
37671,0.07966961
37672,0.06853781
37677,0.016540024
37678,0.016540024
37679,0.0028438738
37682,0.038758654
37683,0.0027846023
37684,0.021453727
37686,0.0027846023
37688,0.037348226
37693,0.039105814
37694,0.008120495
37695,0.002014279
37697,0.03740971
37698,0.05790737
37701,0.002014279
37702,0.015115266
37703,0.07600519
37705,0.008120495
37706,0.036606092
37709,0.021797946
37711,0.07966961
37712,0.033840988
37713,0.018221363
37715,0.016540024
37716,0.016540024
37717,0.032801002
37718,0.027617225
37719,0.008315582
37720,0.048380826
37722,0.002014279
37723,0.028530603
37727,0.16877298
37728,0.17513303
37729,0.03211185
37733,0.020714927
37739,0.008120495
37744,0.0870104
37745,0.0027846023
37748,0.18040957
37753,0.0027846023
37754,0.0125626465
37759,0.038049426
37761,0.027617225
37762,0.1766886
37763,0.008120495
37764,0.035631776
37770,0.011393407
37772,0.011393407
37773,0.0125626465
37775,0.1766886
37777,0.01737227
37780,0.010202532
37781,0.03719679
37782,0.033140924
37783,0.030728294
37784,0.043695014
37787,0.011393407
37788,0.022882653
37789,0.01563369
37792,0.00450731
37793,0.002014279
37794,0.01570965
37795,0.021905374
37797,0.021905374
37798,0.002014279
37800,0.010023185
37801,0.002014279
37803,0.1766886
37804,0.011393407
37807,0.028221274
37808,0.029705675
37812,0.17513303
37814,0.016540024
37815,0.002014279
37817,0.0027846023
37819,0.009070338
37822,0.020271191
37823,0.021552734
37825,0.016659187
37826,0.016410451
37833,0.002014279
37834,0.052521568
37835,0.0027846023
37836,0.039105814
37839,0.027550621
37840,0.036606092
37841,0.04750148
37846,0.035631776
37850,0.0075546415
37854,0.021552734
37856,0.16438848
37857,0.0027846023
37859,0.020695198
37860,0.053735502
37861,0.012071242
37862,0.095471136
37863,0.016540024
37872,0.037348226
37873,0.014381984
37876,0.008315582
37882,0.021905374
37883,0.016540024
37886,0.05809353
37888,0.016540024
37889,0.028640283
37891,0.016540024
37892,0.0027846023
37893,0.008120495
37894,0.008924419
37895,0.002014279
37897,0.0377108
37900,0.0027846023
37901,0.012241033
37902,0.0027846023
37904,0.01563369
37905,0.036288217
37907,0.002014279
37909,0.016540024
37913,0.016448647
37914,0.008924419
37916,0.037348226
37919,0.18264873
37921,0.008120495
37922,0.0027846023
37923,0.034787383
37928,0.17380749
37929,0.0318109
37931,0.037252065
37933,0.037252065
37934,0.012241033
37935,0.16436605
37936,0.030020526
37937,0.023221469
37940,0.0027846023
37942,0.002014279
37943,0.017842026
37944,0.028640283
37945,0.008120495
37946,0.0027846023
37948,0.045339532
37949,0.0026013758
37950,0.028640283
37956,0.016540024
37957,0.015520753
37958,0.023221469
37959,0.012133708
37961,0.12245143
37963,0.030156614
37964,0.0027846023
37965,0.04750148
37966,0.011980708
37967,0.03923528
37969,0.008120495
37971,0.038758654
37972,0.033727415
37974,0.0524735
37977,0.011206713
37978,0.042440295
37979,0.021552734
37981,0.036288217
37982,0.039994873
37986,0.01542721
37987,0.01563369
37988,0.011312554
37989,0.01325348
37991,0.18040957
37992,0.031269595
37994,0.015268511
37995,0.0027846023
37996,0.016540024
37997,0.01542721
37998,0.012705787
37999,0.016540024
38000,0.010216993
38001,0.016540024
38003,0.010202532
38005,0.082707666
38006,0.053735502
38009,0.0027846023
38011,0.0218093
38012,0.031190101
38013,0.032058213
38014,0.0125626465
38015,0.016540024
38020,0.010202532
38021,0.042507008
38022,0.0027846023
38023,0.16877298
38024,0.008120495
38025,0.0027846023
38027,0.01737227
38028,0.016448647
38029,0.016540024
38030,0.18040957
38031,0.036101203
38034,0.037348226
38036,0.04349096
38037,0.17380749
38039,0.0218093
38040,0.0027846023
38041,0.030489273
38043,0.0027846023
38045,0.0027846023
38046,0.022882653
38050,0.0125626465
38051,0.17513303
38053,0.0027846023
38054,0.1766886
38056,0.016540024
38060,0.003477201
38064,0.014381984
38067,0.028640283
38068,0.16204391
38075,0.1938594
38080,0.03158541
38081,0.0069222297
38083,0.010921905
38084,0.036288217
38086,0.05752901
38088,0.016540024
38090,0.027617225
38091,0.021453727
38092,0.031048823
38093,0.115097225
38094,0.011342255
38095,0.05976424
38096,0.04927072
38097,0.011980708
38098,0.0027846023
38099,0.027617225
38110,0.03180828
38113,0.021552734
38114,0.021905374
38115,0.043051403
38116,0.017085774
38117,0.002014279
38119,0.011393407
38120,0.002014279
38122,0.031620506
38123,0.008315582
38125,0.0027846023
38128,0.0027846023
38131,0.16438848
38132,0.014034711
38134,0.043051403
38136,0.0075546415
38138,0.12245143
38139,0.0034314916
38141,0.037348226
38142,0.016540024
38143,0.016540024
38145,0.037956715
38148,0.021905374
38152,0.016448647
38153,0.021797946
38156,0.002014279
38159,0.0027846023
38160,0.029924039
38161,0.016540024
38162,0.039531283
38164,0.034722723
38166,0.016540024
38167,0.01191656
38170,0.035631776
38171,0.028640283
38174,0.016540024
38175,0.18040957
38176,0.021552734
38178,0.016540024
38180,0.03844096
38184,0.012133708
38186,0.018271616
38188,0.03763854
38189,0.01581546
38190,0.011393407
38191,0.0027846023
38192,0.0027846023
38195,0.025740767
38197,0.0027846023
38198,0.02234486
38203,0.1766886
38204,0.01542721
38205,0.021902796
38206,0.16438848
38207,0.01737227
38208,0.035631776
38209,0.021453727
38210,0.011587205
38212,0.06190685
38215,0.17513303
38217,0.016540024
38220,0.022882653
38225,0.014381984
38226,0.018271616
38227,0.030728294
38229,0.1766886
38230,0.016448647
38231,0.035631776
38232,0.002014279
38233,0.016410451
38234,0.021453727
38235,0.011312554
38238,0.01563369
38239,0.016448647
38242,0.016540024
38243,0.114660785
38244,0.037348226
38247,0.0027846023
38249,0.0027846023
38252,0.016540024
38254,0.0027846023
38266,0.030877728
38267,0.029037954
38268,0.011950819
38269,0.037348226
38271,0.043051403
38272,0.016540024
38273,0.028236717
38276,0.0027846023
38278,0.029705675
38279,0.0027846023
38280,0.03512001
38282,0.0125626465
38283,0.0125626465
38284,0.01634265
38285,0.010554039
38286,0.010554039
38288,0.032215517
38289,0.009838256
38290,0.008315582
38292,0.021552734
38296,0.01953753
38300,0.1766886
38304,0.1938594
38305,0.053735502
38306,0.115097225
38308,0.008315582
38312,0.0136444755
38313,0.037252065
38314,0.029924039
38315,0.021552734
38316,0.027533635
38317,0.038758654
38327,0.16877298
38329,0.016540024
38332,0.0027846023
38334,0.002014279
38336,0.027617225
38337,0.0027846023
38338,0.038758654
38340,0.0028438738
38342,0.020695198
38348,0.16436605
38349,0.010921905
38350,0.0125626465
38351,0.008120495
38355,0.12245143
38358,0.115097225
38363,0.008120495
38364,0.04349096
38366,0.008120495
38367,0.002014279
38368,0.037348226
38370,0.008120495
38373,0.016540024
38374,0.027617225
38375,0.010202532
38378,0.17380749
38381,0.17513303
38384,0.02234486
38386,0.017330904
38387,0.024162944
38388,0.03740971
38391,0.012241033
38394,0.016540024
38395,0.036288217
38396,0.035631776
38399,0.015360724
38404,0.013730737
38409,0.016540024
38412,0.1766886
38414,0.123340696
38415,0.053735502
38416,0.008120495
38417,0.031269595
38418,0.010202532
38420,0.26883402
38422,0.022882653
38427,0.091367915
38430,0.066002406
38432,0.016540024
38433,0.16438848
38435,0.027617225
38442,0.035631776
38443,0.0045627817
38445,0.02016853
38446,0.029705675
38448,0.011312554
38449,0.0027846023
38450,0.0027846023
38455,0.1766886
38462,0.00450731
38464,0.050023224
38466,0.033107273
38468,0.03067131
38469,0.027617225
38470,0.0027846023
38472,0.029705675
38473,0.037252065
38475,0.016540024
38477,0.0136444755
38478,0.17513303
38479,0.008459791
38484,0.10391812
38485,0.1766886
38486,0.0027846023
38487,0.006958205
38488,0.016410451
38489,0.011312554
38490,0.014580002
38491,0.03719679
38492,0.04432019
38493,0.002014279
38497,0.05798071
38498,0.06076261
38500,0.036288217
38501,0.021905374
38502,0.014381984
38503,0.027405515
38506,0.02035511
38507,0.1766886
38509,0.03522848
38510,0.043695014
38511,0.016540024
38513,0.01542721
38515,0.0027846023
38521,0.002014279
38522,0.037348226
38525,0.037252065
38527,0.010202532
38528,0.030489273
38530,0.0027846023
38531,0.023221469
38532,0.002014279
38533,0.017509246
38535,0.17513303
38537,0.021189282
38538,0.03433892
38539,0.016540024
38542,0.021453727
38543,0.002014279
38545,0.01542721
38546,0.022882653
38547,0.037252065
38549,0.002014279
38551,0.029705675
38555,0.042507008
38557,0.008120495
38558,0.008120495
38562,0.1766886
38564,0.016448647
38565,0.016540024
38566,0.072947
38567,0.0027846023
38568,0.029705675
38569,0.018271616
38575,0.01542721
38577,0.04750148
38579,0.016540024
38581,0.015289237
38584,0.016540024
38587,0.022882653
38588,0.021453727
38592,0.05232213
38594,0.04073389
38596,0.037252065
38597,0.011342255
38598,0.002014279
38599,0.027405515
38605,0.012133708
38608,0.0027846023
38609,0.07989818
38610,0.037252065
38611,0.002014279
38612,0.045530375
38613,0.009838256
38614,0.04349096
38615,0.12405575
38616,0.023913782
38617,0.052282054
38620,0.021453727
38622,0.09864274
38623,0.017822202
38625,0.035631776
38626,0.032801002
38627,0.022882653
38628,0.04024369
38630,0.0027846023
38631,0.018271616
38632,0.02035511
38633,0.015406083
38634,0.01843916
38635,0.016540024
38638,0.016540024
38639,0.031269595
38640,0.031675406
38641,0.002014279
38642,0.016448647
38643,0.002014279
38645,0.030728294
38650,0.03880962
38651,0.037252065
38652,0.026860753
38653,0.006958205
38654,0.016410451
38655,0.014381984
38656,0.0027846023
38657,0.0027846023
38660,0.0323469
38661,0.1938594
38663,0.009028988
38664,0.023221469
38666,0.011393407
38667,0.003477201
38668,0.021552734
38671,0.011980708
38672,0.028619856
38682,0.1766886
38683,0.0027846023
38684,0.008120495
38686,0.03522848
38688,0.038072795
38689,0.0136444755
38690,0.115097225
38694,0.0027846023
38695,0.008120495
38696,0.0125626465
38697,0.018445276
38698,0.0027846023
38699,0.022626374
38701,0.017822202
38703,0.1938594
38705,0.010407067
38710,0.1938594
38711,0.030038383
38712,0.04073389
38714,0.0027846023
38716,0.008120495
38719,0.01737227
38721,0.038758654
38722,0.039001986
38724,0.0075546415
38725,0.028640283
38728,0.18040957
38729,0.010216993
38730,0.04823222
38731,0.0027846023
38732,0.0027846023
38733,0.002014279
38734,0.006958205
38738,0.0035171607
38739,0.002014279
38740,0.17380749
38741,0.16877298
38743,0.039983127
38744,0.008120495
38746,0.0027846023
38747,0.017509246
38752,0.0027846023
38754,0.115097225
38756,0.0027846023
38758,0.065765
38759,0.04069193
38760,0.27507982
38761,0.039994873
38762,0.016540024
38763,0.018865326
38765,0.002014279
38768,0.027533635
38769,0.016540024
38771,0.016540024
38773,0.016540024
38774,0.002014279
38776,0.0027846023
38778,0.027617225
38782,0.0027846023
38785,0.023913782
38787,0.0028438738
38789,0.027617225
38792,0.0027846023
38793,0.1766886
38794,0.016540024
38795,0.16877298
38796,0.0027846023
38801,0.002014279
38804,0.011393407
38805,0.0069222297
38807,0.048380826
38808,0.017509246
38810,0.1766886
38811,0.016540024
38813,0.0144249415
38814,0.01191656
38816,0.006958205
38817,0.01542721
38818,0.011393407
38819,0.016540024
38821,0.051260743
38823,0.021552734
38825,0.16438848
38827,0.041553866
38828,0.0027846023
38829,0.011312554
38830,0.002014279
38832,0.01191656
38837,0.008315582
38841,0.016540024
38842,0.014577633
38844,0.0028438738
38845,0.115097225
38847,0.036687233
38850,0.02053723
38854,0.042440295
38856,0.022882653
38858,0.17380749
38859,0.037652567
38860,0.037252065
38861,0.035631776
38862,0.0027846023
38865,0.030156614
38866,0.010202532
38867,0.010202532
38868,0.0777348
38872,0.037348226
38873,0.027617225
38877,0.01542721
38878,0.016540024
38880,0.0025588253
38881,0.016540024
38887,0.017673943
38888,0.029112011
38889,0.0144249415
38890,0.016540024
38891,0.0125626465
38898,0.0027846023
38904,0.0028438738
38905,0.008120495
38907,0.115097225
38910,0.0027846023
38912,0.039001986
38913,0.0027846023
38915,0.0028438738
38916,0.008120495
38918,0.008120495
38921,0.01737227
38923,0.035631776
38925,0.0027846023
38927,0.008315582
38934,0.0027846023
38936,0.021552734
38937,0.022770379
38939,0.0027846023
38942,0.027617225
38943,0.0027846023
38945,0.008120495
38946,0.002014279
38947,0.016540024
38948,0.0027846023
38950,0.07848033
38951,0.009838256
38952,0.08011752
38955,0.002014279
38956,0.028640283
38957,0.019886527
38959,0.011312554
38962,0.035328727
38964,0.022882653
38965,0.08661522
38966,0.019019265
38969,0.18040957
38970,0.1766886
38973,0.011393407
38975,0.0027846023
38976,0.021905374
38977,0.036575776
38978,0.035631776
38980,0.18040957
38984,0.07600519
38985,0.016448647
38986,0.0027846023
38989,0.05232213
38992,0.0027846023
38995,0.038758654
38997,0.016540024
38998,0.018303178
38999,0.027405515
39003,0.1938594
39006,0.0069222297
39009,0.032562986
39010,0.053735502
39011,0.016540024
39013,0.042507008
39014,0.035631776
39017,0.035631776
39019,0.042507008
39024,0.02603583
39026,0.011342255
39031,0.1766886
39036,0.027617225
39039,0.0027846023
39040,0.011312554
39041,0.0027846023
39045,0.011393407
39046,0.027592473
39048,0.011393407
39050,0.037906945
39051,0.011312554
39053,0.016540024
39056,0.010202532
39058,0.1766886
39059,0.0027846023
39060,0.01563369
39061,0.016540024
39064,0.1766886
39067,0.039105814
39069,0.055545714
39070,0.052282054
39072,0.0028438738
39073,0.029540392
39075,0.006958205
39076,0.016540024
39078,0.012133708
39081,0.021552734
39087,0.023913782
39092,0.0036870558
39094,0.016540024
39096,0.053735502
39097,0.0125626465
39099,0.0027846023
39101,0.016540024
39102,0.013595675
39103,0.0027846023
39104,0.037252065
39105,0.1766886
39107,0.065642625
39108,0.013595675
39111,0.028640283
39112,0.03361902
39113,0.035631776
39114,0.0027846023
39115,0.0027846023
39116,0.095471136
39118,0.016360028
39119,0.010216993
39126,0.016540024
39127,0.008924419
39128,0.0870104
39129,0.17513303
39133,0.037252065
39135,0.02903944
39138,0.035631776
39141,0.18040957
39149,0.03844096
39151,0.0218093
39152,0.046823338
39153,0.035631776
39154,0.033196915
39159,0.016540024
39161,0.010921905
39163,0.016540024
39167,0.023759454
39171,0.030038383
39173,0.008924419
39177,0.16877298
39178,0.01737227
39179,0.002014279
39184,0.043051403
39187,0.036288217
39188,0.003477201
39189,0.038758654
39199,0.27507982
39201,0.035631776
39210,0.14181255
39212,0.01765134
39216,0.011312554
39217,0.011342255
39218,0.06867773
39219,0.002014279
39223,0.014811569
39225,0.0075546415
39226,0.056179885
39228,0.053735502
39229,0.038927928
39230,0.010202532
39232,0.023912214
39233,0.002014279
39237,0.012477185
39239,0.010202532
39242,0.00450731
39243,0.016540024
39245,0.05752901
39247,0.037348226
39248,0.008459791
39251,0.026562778
39254,0.1766886
39255,0.002014279
39257,0.028848594
39258,0.0036870558
39260,0.0027846023
39261,0.003477201
39262,0.037252065
39264,0.016540024
39269,0.0146792475
39270,0.036575776
39272,0.011393407
39273,0.05976424
